place_id,name,lat,lng,type,term,categories,business_status,rating,user_ratings_total,permanently_closed
ChIJA6gPn2YG5IkRYdpp9Wkz9-s,City Council Records,42.2625307,-71.80179059999999,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJA6R5_GgG5IkRjqdrqLaLxS0,Mission Chapel,42.263278,-71.7952229,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,CLOSED_TEMPORARILY,0,0,TRUE
ChIJAa3RiWMG5IkRWFS0R3XsKOY,Tower Square Securities,42.2611629,-71.80384649999999,Park,square,insurance_agency; point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJacjcjBIG5IkRoyV_WS8-ohw,Iglesia De Dios La Ultima Reserva,42.2557532,-71.78351889999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJAQrKMrgF5IkRLA5sm_EhmVY,Spray park Forsberg St Worcester Ma,42.2258103,-71.7969993,Park,park,point_of_interest; establishment,OPERATIONAL,4.4,138,NA
ChIJARBJqrUH5IkRNp6O08ozEzs,Brittan Square,42.2865231,-71.7889374,Park,square,neighborhood; political,NA,NA,NA,NA
ChIJASBMYEf444kRqF927fxT6uo,Jake's Cafe,42.3472303,-71.7859945,Social Business,cafe,restaurant; food; point_of_interest; store; establishment,OPERATIONAL,4.3,166,NA
ChIJaWJExIgH5IkRlulXObQqGyk,Dunkin',42.3194039,-71.7959944,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,3.9,276,NA
ChIJaWXCh6kH5IkRCOJ4dpSljVE,Financial Square,42.2724461,-71.8139939,Park,square,finance; point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJB_CxYxcF5IkR916pK0_k2yE,Life Garden Cafe,42.2461533,-71.8307514,Park,garden,cafe; food; point_of_interest; store; establishment,OPERATIONAL,5,38,NA
ChIJB_CxYxcF5IkR916pK0_k2yE,Life Garden Cafe,42.2461533,-71.8307514,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,5,38,NA
