place_id,name,lat,lng,type,term,categories,business_status,user_ratings_total
ChIJ30cIUBpt44kRYOsZRTnjlsg,Market Square @ Western Ave,42.462473,-70.96474599999999,Park,square,transit_station; point_of_interest; establishment,OPERATIONAL,0
ChIJ30Fo-LB544kR9x_-6nyaArU,Washington Square,42.3394661,-71.1348134,Park,square,transit_station; point_of_interest; establishment,OPERATIONAL,6
ChIJ30Fo-LB544kRtubx_xJoQfQ,Washington Square,42.339394,-71.13533,Park,square,light_rail_station; transit_station; point_of_interest; establishment,OPERATIONAL,0
ChIJ32lAd_d544kRYeDQ0-3Uml0,Pickering Educational Resources Library,42.3496967,-71.1008518,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,0
ChIJ38dFa69w44kRDZBuTuaYXkk,Kendall Square Roof Garden,42.36315,-71.0865638,Park,square,tourist_attraction; park; point_of_interest; establishment,CLOSED_TEMPORARILY,92
ChIJ38hTYUN544kR7xPtmO9Gxqk,Goose park,42.3533462,-71.110017,Park,park,park; point_of_interest; establishment,OPERATIONAL,7
ChIJ39KVLzd744kR74gEvIojWtI,Dorset Square Residences,42.2889414,-71.0651207,Park,square,real_estate_agency; point_of_interest; establishment,OPERATIONAL,19
ChIJ3coGI35644kRv9JWb6j2fmA,Wormwood Park,42.347601,-71.0503803,Park,park,park; point_of_interest; establishment,OPERATIONAL,2
ChIJ3QYkpk9744kR0DUcWPyAhaI,Posman Books,42.3514,-71.076773,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,0
ChIJ3RLu2WZ744kRil5fh1BQCvQ,McDonald's,42.2766062,-71.0294383,Social Business,cafe,cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,972
ChIJ3TFxZ5Bv44kR4FPlelpF0Qc,Flaherty Square,42.40866159999999,-70.99334209999999,Park,square,park; point_of_interest; establishment,OPERATIONAL,0
ChIJ3TWXMXt944kRvpWKJ_sTfcI,Thompson Ln,42.2569116,-71.0788353,Community Space,community center,park; point_of_interest; establishment,OPERATIONAL,2
ChIJ3VAEEYJ544kRnxsZGDVPzkM,Fellowship Church of God,42.3230736,-71.10423399999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,1
ChIJ3VJnSmZ544kRDdb-y9jYKEA,Midway Café,42.3062261,-71.1075396,Social Business,cafe,bar; point_of_interest; establishment,OPERATIONAL,356
ChIJ3VVPn0F344kRcFDz0KjMGmc,Library Innovation Lab,42.377922,-71.118466,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,4
ChIJ3Wc0GUp744kRPWwNW7JpKSU,Dunkin',42.2776481,-71.0655093,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,1
ChIJ3Wj3rYhw44kR1sF3KTHMdtw,Little Free Library,42.3619194,-71.05539809999999,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,1
ChIJ3WJF04x-44kR85NV6VP21yI,Burritos Pizzeria -Tommy's Pizzeria,42.2552296,-71.1240921,Park,square,meal_takeaway; meal_delivery; restaurant; food; point_of_interest; establishment,OPERATIONAL,84
ChIJ3X4xSph544kR2WLfIZBuAlY,Children's Book Shop,42.3327706,-71.11845679999999,Social Business,bookstore,book_store; electronics_store; home_goods_store; point_of_interest; store; establishment,OPERATIONAL,27
ChIJ3Xe-Xstv44kRUB-cf3GFD44,First Church-Winthrop United,42.3767453,-70.9835177,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,7
ChIJ3xhBUa9w44kRL8bJ5IygViE,MIT Press Bookstore,42.36237879999999,-71.0982259,Social Business,bookstore,book_store; point_of_interest; store; establishment,CLOSED_TEMPORARILY,229
ChIJ3xZuwf5444kR_YnqEpK7meM,Citra A Fresh Cafe,42.3260772,-71.149762,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,6
ChIJ3Y4Td4Nx44kRHivw-C6BEcg,Revere Spanish Seventh-Day Adventist Church,42.4083497,-71.0089718,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJ3z-ZleBx44kRg3mWrMBMNoE,BottleFillingStations.com,42.357,-71.057588,Park,fountain,point_of_interest; establishment,OPERATIONAL,0
ChIJ3Z2YM7Bx44kRoJkLNDGi1pY,Chelsea Community Schools,42.3939302,-71.03676349999999,Community Space,community center,point_of_interest; establishment,OPERATIONAL,7
ChIJ3ZkcDMZ544kRRxpBByRvkhU,Pavement Coffeehouse,42.3502999,-71.1318029,Social Business,cafe,bakery; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,250
ChIJ3zN1pUlw44kRQkX2h2dxXIo,Muzzy Day Square Florist,42.3787055,-71.0283164,Park,square,florist; point_of_interest; store; establishment,OPERATIONAL,26
ChIJ4-4FkIZ544kRKXsqNRL0aQU,McLaughlin Playground,42.3283985,-71.1020917,Park,park,park; point_of_interest; establishment,OPERATIONAL,98
ChIJ43eS6UF-44kRoOPi64jk8GU,Burma Trail Parking,42.2336711,-71.12215259999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,9
ChIJ46709XN344kREnZB2CnV3tA,Bryn Mawr Book Store,42.3812973,-71.13896439999999,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,26
ChIJ46Dhm7lw44kRLxl9FD113Zg,Trinity Cambridge Church,42.3697133,-71.08683529999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,5
ChIJ4bSSySN_44kRtSQxjzJ5WKg,Emmel Square,42.2875589,-71.1322095,Park,square,park; point_of_interest; establishment,OPERATIONAL,0
ChIJ4cmHcUJ344kRCpoZ877Bobk,Christ Church Cambridge,42.3754225,-71.1204844,Place of Worship,place of worship,tourist_attraction; church; place_of_worship; point_of_interest; establishment,OPERATIONAL,45
ChIJ4d8Lxox-44kR--_MCeEbLlc,Luu & Nails,42.255261,-71.1206711,Park,square,beauty_salon; point_of_interest; establishment,OPERATIONAL,45
ChIJ4dSFXXh544kRh00zQb2zrww,Hyde Square Music Studio,42.3213687,-71.106764,Park,square,school; point_of_interest; establishment,OPERATIONAL,0
ChIJ4SrM_vV844kRxq6qpkmrlIM,Cunningham Park,42.2512409,-71.04953259999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,53
ChIJ4U1E6M1x44kRxXhwOckWqH8,Rivergreen Park,42.4096098,-71.07171749999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,5
ChIJ4USrtJxw44kRygxzADbIpgM,Suffolk University Bookstore,42.3567819,-71.0611139,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,46
ChIJ4VzPmRl644kRw5bUbgV-4UY,Snell Library,42.3383962,-71.0880713,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,181
ChIJ4Wx6DTZ644kRUqclm7xY9xg,Dennis Street Park,42.3222917,-71.0748751,Park,park,park; point_of_interest; establishment,OPERATIONAL,41
ChIJ4xu5a99-44kR6P8FhcFMEV8,Bellevue Hill Park,42.2756336,-71.14326129999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,26
ChIJ4xvQAg1_44kRWMWsqvZ_VfU,Hunger busted,42.2876634,-71.1529746,Social Business,cafe,food; point_of_interest; store; establishment,OPERATIONAL,0
ChIJ4YX7bKxx44kR5Q0u4ZgZYGE,"Community Action Programs Inter-City, Inc. Arlington Street Extension",42.3909838,-71.0421624,Community Space,community center,point_of_interest; establishment,OPERATIONAL,0
ChIJ5_iDsblw44kRJGZB56LMjHA,Gold Star Mothers Park,42.372862,-71.0837612,Park,park,park; point_of_interest; establishment,OPERATIONAL,115
ChIJ533KYfl744kRib7HGcs_L3g,The Way Of The Cross Holy Church Pastor Em. Kelley,42.2863058,-71.0897379,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJ59d9eUB444kRmACn_2-tr30,Hardiman Playground,42.3513519,-71.1661362,Park,park,park; point_of_interest; establishment,OPERATIONAL,19
ChIJ59Vj6rtx44kRP-4nthEW6kU,The George Robert Fountain,42.3659148,-71.0537744,Park,fountain,tourist_attraction; point_of_interest; establishment,OPERATIONAL,1
ChIJ5aaO8WFx44kRlEYJE1-Dbg8,Piers Park,42.36496349999999,-71.03613990000001,Park,park,park; point_of_interest; establishment,OPERATIONAL,183
ChIJ5adBj2l344kReV9peiVxuhU,Journey Church Cambridge,42.3588226,-71.1109188,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,5
ChIJ5bMR_Zh_44kR431TFdRp4ag,Lowe's Home Improvement,42.2524486,-71.1700092,Park,fountain,hardware_store; furniture_store; home_goods_store; point_of_interest; store; establishment,OPERATIONAL,967
ChIJ5brITqV544kRc9uRNz3Ik_M,Monumental Market,42.3083859,-71.1153404,Social Business,cafe,bakery; cafe; electronics_store; home_goods_store; food; point_of_interest; store; establishment,OPERATIONAL,32
ChIJ5eGgpoZ544kR7s4ULb6NBAE,The Chocolate Bar,42.3342788,-71.17125039999999,Social Business,cafe,cafe; food; point_of_interest; store; establishment,CLOSED_TEMPORARILY,17
ChIJ5ehY81F644kRVxFTHZ6oDog,Thomas J Kane Square,42.3197968,-71.059991,Park,square,park; point_of_interest; establishment,OPERATIONAL,22
ChIJ5Q0Jqeds44kR2B_-VeeCXMA,Central Square Historic District,42.4638986,-70.94556349999999,Park,square,point_of_interest; establishment,OPERATIONAL,0
ChIJ5RnU46d744kRVJHCktkQcS0,Fry Howard Store,42.33501649999999,-71.0635616,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,0
ChIJ5S4OO1t344kRbCRapZtEb_8,Brattle Square Optical,42.3703858,-71.1130561,Park,square,health; point_of_interest; store; establishment,OPERATIONAL,19
ChIJ5Sh2bUN344kRSqPqtIt0lNA,Widener Library,42.3734467,-71.1165055,Community Space,library,library; tourist_attraction; point_of_interest; establishment,OPERATIONAL,130
ChIJ5SYtrkd444kRY2VcCmvcv_U,Park Plaza Center,42.3486908,-71.1590032,Park,park,park; point_of_interest; establishment,OPERATIONAL,13
ChIJ5UF3uJhx44kRzmrpECdV9p4,John Gramstorf Playground,42.4080217,-71.0429053,Park,park,park; point_of_interest; establishment,OPERATIONAL,56
ChIJ5V0-V1F344kRLoKICSvMb5g,Central Square Florist,42.3657113,-71.10354459999999,Park,square,florist; home_goods_store; point_of_interest; store; establishment,OPERATIONAL,419
ChIJ5VL6kc5544kRfrQMgDiMnVQ,Jackson Mann Community Center,42.3531027,-71.137571,Community Space,community center,point_of_interest; establishment,OPERATIONAL,23
ChIJ5VQra_B544kRktJz6TyUte4,African Studies Library,42.3507232,-71.1082267,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,0
ChIJ5Whkqkl444kR2ykyDWuedE4,"Brighton Division, Boston Municipal Court",42.3472966,-71.1532169,Community Space,city hall,courthouse; local_government_office; point_of_interest; establishment,OPERATIONAL,9
ChIJ5woE06Nx44kRtU0vYTST45g,Bill Russell Statue on City Hall Plaza,42.3597422,-71.0578483,Community Space,city hall,tourist_attraction; point_of_interest; establishment,OPERATIONAL,2
ChIJ5WOiT_1544kRNyq1plsAd90,Showa University Japanese Library,42.3074636,-71.1311408,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,0
ChIJ5x4npIRw44kRw4j1dFl86tM,Mildred F Sawyer Library,42.3578231,-71.0610172,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,5
ChIJ5y2BxLp544kRgk83fqo5MvI,Little Free Library #45251,42.3262255,-71.1232319,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,0
ChIJ5yGrtLFx44kRczw5iQXoyws,4 Fountain Pl,42.3665433,-71.0529863,Park,fountain,point_of_interest; establishment,OPERATIONAL,0
ChIJ5yIQjJp544kRGZKNsxOB9Gk,Huntington Square Coin-Op Laundry,42.3319455,-71.11163549999999,Park,square,laundry; point_of_interest; establishment,OPERATIONAL,17
ChIJ5ZUjkaR744kRtWvxpuzxo7Y,home.stead bakery & cafe,42.30121940000001,-71.0597588,Social Business,cafe,cafe; bakery; restaurant; food; point_of_interest; store; establishment,CLOSED_TEMPORARILY,239
ChIJ5ZUjkaR744kRvZ3iFl-FJbI,Christ the King Dorchester - Office,42.30106809999999,-71.0597332,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJ6-J3Y3d644kRYKlMXXiNXA8,Hirsh Health Sciences Library,42.3498309,-71.0622515,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,7
ChIJ603vTxpt44kR_tmys-_5EIA,Maggie's Place,42.4625739,-70.9638183,Place of Worship,place of worship,place_of_worship; point_of_interest; establishment,OPERATIONAL,2
ChIJ61d1yjp744kR-GZQpvZPWus,Dunkin',42.297195,-71.0157033,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,12
ChIJ64nZTQtx44kR5pepOIWFybA,Everett Collector's Office,42.4083728,-71.0547077,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,0
ChIJ64nZTQtx44kR9L8VmLnux3o,Everett City Hall,42.4084409,-71.0545216,Community Space,city hall,city_hall; local_government_office; point_of_interest; establishment,OPERATIONAL,88
ChIJ64nZTQtx44kRBFrLpFTa_wk,Everett Treasurer's Office,42.4083728,-71.0547077,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,0
ChIJ64nZTQtx44kReT8hyB39vv4,Everett Building Department,42.4083728,-71.0547077,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,3
ChIJ64nZTQtx44kRKAEelBhVdBY,Everett Community Development,42.4083728,-71.0547077,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,0
ChIJ65Ak44hw44kRhpTNJ2UUlZs,I AM Books,42.363275,-71.05358799999999,Social Business,bookstore,book_store; point_of_interest; store; establishment,CLOSED_TEMPORARILY,63
ChIJ665ckXR644kR0wfGk5WCosQ,Park Square Building Office,42.3511905,-71.07070159999999,Park,square,point_of_interest; establishment,OPERATIONAL,3
ChIJ665ckXR644kRr58Vo9c7hCs,Park Square Cafe,42.35082680000001,-71.07194280000002,Park,square,cafe; restaurant; food; point_of_interest; establishment,OPERATIONAL,31
ChIJ67Ce_ZJ744kRD_uWYth_BAo,Codman Square District,42.2902788,-71.0711127,Park,square,point_of_interest; establishment,OPERATIONAL,0
ChIJ6aCNSW5744kR6QnDZQUtjaw,Tremlett Square,42.2949913,-71.0679612,Park,square,park; point_of_interest; establishment,OPERATIONAL,0
ChIJ6aWILe1644kRuxV8cxcFzkg,Boston Harborwalk,42.3292628,-71.0356422,Park,park,park; point_of_interest; establishment,OPERATIONAL,5
ChIJ6bS0cm5544kRmlxHVgoIjr4,Jamaica Plain Regional Office,42.3132379,-71.1145397,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,0
ChIJ6bYQtzN644kRe2N1OwamXjQ,Church of God of Prophecy,42.32149800000001,-71.08165819999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,6
ChIJ6c11JYlw44kRgLeqFQfb8NM,North End Branch of the Boston Public Library,42.3641163,-71.0549303,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,12
ChIJ6c3tEc1-44kRB0r9c0LmgvU,Alexander the Great Park,42.2869321,-71.1310549,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,5
ChIJ6diygIxw44kR92MflcNEOrk,Langone Park,42.3687623,-71.05615449999999,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,144
ChIJ6eZ7t71w44kRQp9nMuN72ow,Newbury Comics,42.3681967,-71.0757045,Social Business,bookstore,book_store; electronics_store; home_goods_store; point_of_interest; clothing_store; store; establishment,OPERATIONAL,141
ChIJ6flkJJJ-44kRBRIQIhvtTSw,Hyde Park Foursquare Church,42.259089,-71.115607,Place of Worship,place of worship,synagogue; church; place_of_worship; point_of_interest; establishment,OPERATIONAL,17
ChIJ6RifBHh644kR0t57slTwxtI,Phillips Square,42.3523475,-71.06157379999999,Park,square,park; point_of_interest; establishment,OPERATIONAL,2
ChIJ6Vl1OuF744kRyn8eU3f-WC0,Hyssop Christian Church,42.2963282,-71.06118339999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,26
ChIJ6w6dMZ1w44kR_UV15er0TqU,Brattle Book Shop,42.3546652,-71.0619981,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,718
ChIJ6xc1C5p_44kRAnKbR0w1894,Commonwealth of Mass Norfolk,42.2490753,-71.1759261,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,0
ChIJ6xc1C5p_44kRB52GQML7BIc,Norfolk Law Library,42.2492007,-71.1759503,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,1
ChIJ6YkmZG5544kRh3hj_qENlss,City Feed and Supply,42.3123521,-71.1140041,Social Business,cafe,grocery_or_supermarket; cafe; food; point_of_interest; store; establishment,OPERATIONAL,502
ChIJ7_bOLRx844kRz0lPvFoFixU,Dunkin',42.2685479,-71.09406059999999,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,223
ChIJ7_hMqX5844kRKd9ndF-IsUk,Neponset River Reservation,42.2789212,-71.0521634,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,351
ChIJ7-GJrK9644kRInm_7z6TAFc,Castle Island,42.3378699,-71.0125206,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,4145
ChIJ70NXYP1544kRXnfSiB1r4as,Dana Square Park,42.3614101,-71.1078064,Park,park,park; point_of_interest; establishment,OPERATIONAL,41
ChIJ72uw0Bp644kRPwIo6MrcOfY,Newcomb Square,42.3473461,-71.0879904,Park,square,park; point_of_interest; establishment,OPERATIONAL,0
ChIJ754o0cl744kRxNI8vOe_a6g,Ceylon Park,42.3101393,-71.073919,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,164
ChIJ765bZhpt44kRwJgtpmOZCA0,Market Square @ Western Ave,42.462708,-70.964894,Park,square,transit_station; point_of_interest; establishment,OPERATIONAL,0
ChIJ78R_-aB544kRNLV-g2RgE1M,BESS'S CAFE,42.3275212,-71.1244239,Social Business,cafe,cafe; restaurant; food; point_of_interest; establishment,OPERATIONAL,133
ChIJ78uiwpxw44kRwsrIkp-4NK8,Brewer Fountain,42.3561935,-71.0631027,Park,fountain,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,67
ChIJ795XH9px44kR0ar0v5k5R4o,Park Swings,42.362607,-71.056197,Park,park,park; point_of_interest; establishment,OPERATIONAL,1
ChIJ79B6NC5_44kRTiC6eXr8Ti0,Recreo Coffee & Roasterie,42.28578599999999,-71.155392,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,170
ChIJ79j71rR544kRj8zBSQz7p64,Michael D. Papagiannis Astronomy Library,42.3502789,-71.105441,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,0
ChIJ7aCFlrR544kRVmHFN0u5X-Q,Brighton Cafe,42.34402619999999,-71.1431531,Social Business,cafe,cafe; food; point_of_interest; establishment,OPERATIONAL,280
ChIJ7apo8eVx44kRevGb53eqrMk,Building Department,42.4071906,-71.0133405,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,3
ChIJ7bvkWpV744kRn8Fng4tGvtg,Churches Pentecostal,42.2971819,-71.07278149999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJ7cugbl5744kRrC8uQxtA7zk,O B's Cafe,42.2743442,-71.02409510000001,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,269
ChIJ7e3Keol644kRuXZj6ph9mNs,Square Foot Management & Consltng,42.3365017,-71.0459735,Park,square,doctor; health; point_of_interest; establishment,OPERATIONAL,0
ChIJ7eB50fR544kRV2hF4JQ4-6E,Justine Mee Liff Park,42.34324549999999,-71.1033808,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,2
ChIJ7elEI5Z744kRg_fyxD9E3ME,Wellesley Park,42.2959495,-71.06581410000001,Park,park,park; point_of_interest; establishment,OPERATIONAL,23
ChIJ7fQs0khu44kRfQWL1YCyCys,Fred Dinsfriend Square,42.3748856,-70.97063150000001,Park,square,point_of_interest; establishment,OPERATIONAL,20
